iteration, target_sr_loss, target_sr_vgg_loss, tar_hf_loss, ref_loss, ref_vgg_loss, loss_tar_lr, loss_tar_lr_vgg, loss_interpo, loss_tv, loss_ref_hf, total_loss, loss_ref_gv, total_loss, 20240501-162929
im_1,
4600_phu, total_loss: 2.78987, loss_dr: 0.05470, , ,
4600-whole, 1.29142, 0.31731, 2.38121, 1.60873
4650_phu, total_loss: 5.25132, loss_dr: 0.07688, , ,
4650-whole, 1.29170, 0.31729, 2.38228, 1.60899
4700_phu, total_loss: 5.92112, loss_dr: 0.07151, , ,
4700-whole, 1.29143, 0.31728, 2.38137, 1.60871
4750_phu, total_loss: 3.74323, loss_dr: 0.04259, , ,
4750-whole, 1.29254, 0.31725, 2.38538, 1.60979
4800_phu, total_loss: 5.11196, loss_dr: 0.05167, , ,
4800-whole, 1.29182, 0.31724, 2.38290, 1.60906
4850_phu, total_loss: 5.51578, loss_dr: 0.05333, , ,
4850-whole, 1.29077, 0.31724, 2.37920, 1.60801
4900_phu, total_loss: 5.79734, loss_dr: 0.04921, , ,
4900-whole, 1.28927, 0.31724, 2.37374, 1.60652
4950_phu, total_loss: 5.14221, loss_dr: 0.07530, , ,
4950-whole, 1.28889, 0.31723, 2.37238, 1.60612
5000_phu, total_loss: 5.53545, loss_dr: 0.05669, , ,
5000-whole, 1.29027, 0.31720, 2.37759, 1.60747
5050_phu, total_loss: 6.42463, loss_dr: 0.07821, , ,
5050-whole, 1.29050, 0.31718, 2.37846, 1.60768
5100_phu, total_loss: 3.00713, loss_dr: 0.06557, , ,
5100-whole, 1.29139, 0.31716, 2.38178, 1.60855
5150_phu, total_loss: 4.97517, loss_dr: 0.06310, , ,
5150-whole, 1.29160, 0.31714, 2.38258, 1.60875
5200_phu, total_loss: 6.08371, loss_dr: 0.07967, , ,
5200-whole, 1.29126, 0.31713, 2.38142, 1.60839
5250_phu, total_loss: 3.68717, loss_dr: 0.03981, , ,
5250-whole, 1.29220, 0.31711, 2.38486, 1.60931
5300_phu, total_loss: 5.75049, loss_dr: 0.08362, , ,
5300-whole, 1.29125, 0.31710, 2.38151, 1.60835
5350_phu, total_loss: 6.05900, loss_dr: 0.08053, , ,
5350-whole, 1.29014, 0.31710, 2.37754, 1.60724
5400_phu, total_loss: 6.30363, loss_dr: 0.07455, , ,
5400-whole, 1.28838, 0.31711, 2.37104, 1.60549
5450_phu, total_loss: 5.03024, loss_dr: 0.06972, , ,
5450-whole, 1.28799, 0.31710, 2.36967, 1.60510
5500_phu, total_loss: 5.88332, loss_dr: 0.07411, , ,
5500-whole, 1.28937, 0.31707, 2.37493, 1.60644
5500-whole, 0.00100, 0.00000, 1.28233, 0.31844, 5.81402, 999999.00000, 41.17819, 31.26824
5550-whole, 3.02237, 1.58802, 1.52160, 0.38507, 12.55701, 0.26416, 39.96648, 56.50890
5600-whole, 2.99934, 1.57289, 1.52580, 0.38495, 12.03254, 0.25581, 40.24981, 56.35568
5650-whole, 3.09197, 1.64093, 1.47554, 0.36114, 12.18068, 0.26186, 40.00255, 55.10958
5700-whole, 2.64878, 1.26465, 1.53034, 0.39450, 11.43740, 0.25444, 40.23768, 53.62296
5750-whole, 2.41875, 1.12018, 1.49887, 0.38399, 11.80083, 0.24920, 40.09607, 50.99166
5800-whole, 2.77161, 1.46081, 1.46086, 0.35740, 11.94770, 0.25199, 39.36154, 52.62377
5850-whole, 2.96123, 1.64768, 1.43530, 0.34022, 11.70274, 0.24654, 38.47082, 53.30049
5900-whole, 2.85502, 1.54413, 1.46359, 0.35336, 12.24837, 0.25791, 39.01268, 53.27694
5950-whole, 2.81626, 1.49305, 1.45676, 0.35631, 12.04966, 0.24750, 39.04527, 52.88601
6000-whole, 2.96668, 1.66502, 1.44178, 0.34145, 12.46476, 0.25444, 38.58616, 53.61102
6050-whole, 3.33757, 2.05059, 1.43687, 0.33133, 12.53932, 0.24989, 37.45169, 57.09435
6100-whole, 3.33025, 2.04866, 1.30892, 0.28324, 11.09211, 0.25517, 37.33506, 52.80596
6150-whole, 3.51177, 2.22339, 1.33660, 0.28555, 11.61742, 0.25397, 36.74526, 55.09027
6200-whole, 3.43768, 2.11171, 1.33492, 0.28526, 11.91991, 0.24904, 37.30102, 53.86749
6250-whole, 3.29629, 2.01154, 1.31234, 0.28694, 10.77772, 0.25118, 37.27554, 52.68359
6300-whole, 3.78270, 2.34613, 1.30957, 0.26205, 11.31164, 0.24870, 37.25316, 54.75484
6350-whole, 3.85961, 2.42615, 1.28409, 0.25137, 11.08901, 0.25033, 37.12653, 54.70575
6400-whole, 4.09554, 2.68454, 1.26136, 0.23444, 10.53706, 0.24981, 36.50304, 56.18130
6450-whole, 4.27995, 2.87720, 1.28214, 0.23204, 10.73064, 0.25359, 35.72640, 58.26934
6500-whole, 3.90702, 2.49926, 1.29776, 0.25426, 11.38392, 0.24691, 37.12791, 55.78210
6550-whole, 3.63043, 2.33274, 1.28766, 0.26845, 10.68930, 0.25457, 37.47268, 54.76282
6600-whole, 3.59822, 2.30287, 1.27906, 0.26831, 10.56929, 0.24973, 37.58609, 54.36179
6650-whole, 3.60222, 2.30234, 1.28479, 0.26790, 10.62327, 0.25472, 37.51799, 54.37228
6700-whole, 3.76705, 2.47801, 1.26699, 0.25135, 10.51895, 0.25672, 36.95094, 55.01082
6750-whole, 3.71333, 2.41001, 1.26402, 0.25854, 10.36043, 0.24309, 37.27255, 54.75941
6800-whole, 3.87351, 2.54581, 1.26643, 0.24265, 10.24281, 0.25486, 37.33350, 55.18216
6850-whole, 3.85873, 2.52792, 1.26521, 0.24487, 10.19976, 0.24883, 37.55761, 55.13558
6900-whole, 3.79365, 2.44435, 1.30484, 0.26375, 10.89590, 0.25486, 37.75489, 55.83335
6950-whole, 3.83553, 2.48464, 1.28500, 0.25294, 10.69826, 0.25814, 37.65226, 55.38275
7000-whole, 3.84997, 2.48296, 1.29473, 0.25788, 10.88587, 0.25773, 37.90640, 55.79405
7050-whole, 3.72190, 2.35146, 1.35973, 0.28883, 11.93689, 0.24703, 38.29237, 56.97265
7100-whole, 3.77319, 2.38196, 1.38434, 0.29695, 12.26356, 0.23128, 38.50557, 58.06931
7150-whole, 3.52432, 2.14551, 1.39518, 0.30771, 12.45935, 0.24095, 39.27896, 56.28527
7200-whole, 3.40763, 2.00386, 1.41747, 0.31734, 12.87800, 0.25082, 40.22083, 55.58194
7250-whole, 3.28575, 1.88753, 1.38222, 0.30714, 12.09210, 0.23869, 40.29306, 53.33609
7300-whole, 3.71383, 2.26093, 1.36797, 0.28917, 12.49180, 0.24836, 39.72906, 56.14064
7350-whole, 3.71527, 2.24165, 1.37497, 0.29115, 12.60350, 0.23483, 40.12762, 56.13673
7400-whole, 3.71898, 2.25211, 1.37059, 0.28800, 12.50240, 0.24718, 39.95112, 55.99409
7450-whole, 3.67915, 2.17912, 1.38018, 0.29416, 12.93402, 0.24069, 40.51199, 55.72296
7500-whole, 3.60297, 2.11215, 1.35805, 0.28665, 12.78242, 0.25435, 40.56695, 54.29604
7550-whole, 4.49987, 2.91630, 1.32990, 0.24722, 12.92756, 0.24343, 38.52958, 60.27750
7600-whole, 4.24038, 2.65599, 1.34082, 0.26453, 13.44516, 0.24369, 39.45126, 58.70335
7650-whole, 4.68646, 3.08196, 1.29802, 0.23110, 12.98479, 0.24792, 38.38672, 60.76889
7700-whole, 5.17482, 3.42688, 1.29818, 0.22458, 13.77027, 0.24707, 39.36435, 64.25156
7750-whole, 4.69541, 3.03073, 1.29968, 0.23674, 13.15062, 0.24887, 39.39268, 60.67204
7800-whole, 5.17004, 3.50599, 1.31412, 0.22405, 14.12995, 0.24620, 38.52086, 65.11249
7850-whole, 5.34486, 3.63069, 1.30333, 0.21927, 14.12730, 0.24642, 38.81272, 66.12366
7900-whole, 5.71893, 3.91213, 1.32461, 0.22346, 14.81305, 0.25513, 39.45455, 69.75488
7950-whole, 5.90470, 4.08781, 1.30897, 0.20788, 14.63814, 0.24458, 38.69783, 70.49747
8000-whole, 6.40641, 4.54867, 1.33852, 0.20121, 15.03292, 0.24931, 38.39347, 75.34767
8050-whole, 9.61643, 7.91756, 1.10106, 0.17777, 18.67716, 0.24261, 48.28096, 108.94360
8100-whole, 11.26650, 10.55766, 1.12218, 0.18202, 20.68769, 0.24379, 52.62225, 137.43974
8150-whole, 11.09811, 10.54978, 0.94907, 0.12414, 19.74070, 0.25743, 54.84726, 131.92885
8200-whole, 12.89453, 13.51965, 1.11601, 0.14908, 22.50171, 0.24960, 56.84685, 166.33881
8250-whole, 12.22256, 12.68078, 0.80710, 0.10447, 20.35754, 0.24512, 59.01657, 151.99289
8300-whole, 12.05415, 12.47337, 0.84194, 0.07800, 19.33531, 0.25035, 57.80634, 148.14110
8350-whole, 12.57629, 13.53854, 0.86404, 0.08089, 19.37759, 0.24825, 58.01496, 159.67253
8400-whole, 13.23072, 14.60871, 0.86007, 0.08256, 20.47093, 0.25553, 58.21622, 171.11722
8450-whole, 13.56446, 15.09661, 0.97233, 0.08173, 20.50652, 0.25247, 59.65301, 177.05827
8500-whole, 13.84676, 15.35569, 1.03856, 0.08346, 20.41203, 0.25439, 57.30410, 180.51575
8550-whole, 13.01201, 13.80684, 0.83888, 0.05890, 18.43176, 0.25077, 53.91621, 161.07547
8600-whole, 12.81302, 13.61296, 0.87586, 0.07335, 18.46990, 0.26096, 53.27747, 160.20827
8650-whole, 13.21210, 14.08167, 1.01334, 0.06543, 18.73922, 0.25861, 53.11834, 165.70235
8700-whole, 13.40643, 14.48672, 0.95397, 0.06638, 19.35333, 0.25495, 53.89364, 169.59770
8750-whole, 13.32561, 14.10387, 0.92788, 0.06339, 18.98072, 0.25768, 53.29862, 165.29710
8800-whole, 13.00636, 13.88085, 0.98670, 0.05925, 18.63611, 0.25420, 54.53374, 162.86914
8850-whole, 13.34265, 14.31757, 0.95418, 0.06827, 18.97384, 0.25694, 55.61621, 167.97647
8900-whole, 13.05541, 13.98622, 0.97095, 0.06952, 18.13834, 0.25185, 53.86945, 164.58060
8950-whole, 14.47068, 15.86247, 1.08674, 0.08389, 20.45734, 0.26184, 55.12614, 186.57472
9000-whole, 13.76458, 14.87431, 1.08398, 0.07592, 19.19838, 0.25152, 50.99539, 175.40987
9050-whole, 11.22556, 11.27739, 0.65031, 0.04563, 16.01168, 0.25678, 55.32569, 131.74574
9100-whole, 10.83468, 10.71765, 0.65335, 0.04609, 15.40104, 0.25568, 53.68418, 125.81099
9150-whole, 11.86229, 12.31298, 0.65301, 0.05158, 16.85090, 0.26173, 58.94716, 143.17365
9200-whole, 12.17679, 12.92073, 0.61474, 0.05395, 16.27333, 0.26548, 54.58141, 149.46350
9250-whole, 13.08016, 14.40224, 0.61966, 0.05508, 17.71593, 0.25156, 58.20097, 165.29558
9300-whole, 13.44879, 14.97518, 0.64087, 0.05835, 17.44233, 0.26358, 55.87992, 171.77132
9350-whole, 13.76689, 15.45892, 0.64708, 0.05555, 17.53502, 0.25939, 54.00663, 176.77380
9400-whole, 14.59148, 16.79408, 0.68948, 0.06597, 18.18097, 0.25971, 53.91108, 191.97644
9450-whole, 15.00595, 17.37182, 0.67917, 0.06627, 18.33402, 0.27043, 51.96348, 198.11708
9500-whole, 16.31246, 19.35724, 0.76293, 0.07235, 20.00466, 0.26476, 51.44196, 220.29007
9550-whole, 18.46905, 22.78926, 0.84130, 0.09126, 23.49147, 0.25656, 48.09031, 258.63864
9600-whole, 17.08092, 20.93262, 0.78811, 0.08787, 22.51885, 0.24319, 47.67759, 238.07440
9650-whole, 17.02760, 21.10287, 0.85288, 0.09740, 22.75428, 0.25156, 48.71726, 240.84480
9700-whole, 17.35107, 22.15567, 0.91444, 0.11007, 22.78055, 0.26286, 50.34470, 253.01398
9750-whole, 18.92637, 24.62015, 0.90482, 0.11317, 24.93001, 0.25158, 55.08908, 279.38321
9800-whole, 15.45541, 19.31437, 0.78838, 0.08308, 19.83225, 0.25937, 53.54478, 219.93364
9850-whole, 17.13672, 22.46186, 0.84547, 0.09937, 22.07008, 0.24834, 58.57546, 254.62958
9900-whole, 17.34382, 22.88916, 0.86552, 0.10827, 22.81281, 0.25409, 52.89312, 259.87280
9950-whole, 16.97909, 22.37965, 0.92991, 0.11718, 24.23301, 0.25467, 51.22505, 255.48772
10000-whole, 17.41120, 23.48165, 0.83556, 0.10959, 23.28909, 0.26446, 55.23034, 265.74786
10050-whole, 18.23835, 25.19016, 1.23770, 0.11402, 23.10940, 0.25563, 50.81931, 286.78491
10100-whole, 19.73558, 27.97878, 1.32716, 0.13819, 25.08871, 0.25638, 51.30640, 318.48657
10150-whole, 18.69075, 25.94776, 1.35223, 0.12386, 23.54614, 0.25852, 46.68277, 296.30447
10200-whole, 18.83101, 26.41942, 1.38736, 0.14565, 24.06972, 0.25865, 41.72968, 302.93237
10250-whole, 19.50857, 28.30808, 1.40786, 0.15379, 24.57954, 0.26525, 44.94410, 323.20999
10300-whole, 19.28863, 28.01455, 1.56943, 0.15387, 24.74007, 0.25834, 41.30482, 321.19122
10350-whole, 20.07021, 29.87870, 1.67600, 0.17067, 26.12025, 0.26012, 41.93268, 342.53622
10400-whole, 19.55063, 29.17325, 1.63432, 0.17305, 24.73836, 0.26407, 39.47805, 334.83673
10450-whole, 18.69895, 27.97426, 1.69241, 0.16324, 24.89285, 0.25868, 44.71676, 321.71542
10500-whole, 19.05709, 28.69956, 1.67440, 0.17291, 24.39912, 0.26017, 43.85110, 329.87704
im_2,
50-whole, 16.00459, 3.16640, 15.88313, 19.17099
100-whole, 31.08229, 3.77262, 30.98812, 34.85490
150-whole, 14.10701, 2.99709, 13.98322, 17.10411
200-whole, 21.35429, 3.62537, 21.54726, 24.97965
250-whole, 20.02099, 3.44938, 20.20988, 23.47038
300-whole, 2.76235, 2.67839, 2.68383, 5.44075
350-whole, 4.20626, 2.66829, 4.26041, 6.87455
400-whole, 5.75041, 2.64328, 5.63986, 8.39369
450-whole, 3.01445, 2.60158, 2.92231, 5.61603
500-whole, 2.84605, 2.58205, 2.84266, 5.42811
550-whole, 6.12848, 2.57826, 6.01452, 8.70674
600-whole, 3.83919, 2.54502, 3.88305, 6.38420
650-whole, 2.67486, 2.50668, 2.58765, 5.18154
700-whole, 4.20080, 2.50248, 4.25571, 6.70327
750-whole, 3.88316, 2.47388, 3.92881, 6.35703
800-whole, 2.47076, 2.43428, 2.41198, 4.90504
850-whole, 4.89686, 2.42304, 4.78419, 7.31990
900-whole, 5.61706, 2.40797, 5.50094, 8.02503
950-whole, 2.42921, 2.36288, 2.36849, 4.79209
1000-whole, 2.98716, 2.34029, 2.99695, 5.32745
1050-whole, 2.87037, 2.30959, 2.76736, 5.17997
1100-whole, 2.39259, 2.29903, 2.33062, 4.69161
1150-whole, 2.39561, 2.28859, 2.31875, 4.68420
1200-whole, 2.37890, 2.27840, 2.31330, 4.65730
1250-whole, 2.38314, 2.26687, 2.30530, 4.65001
1300-whole, 2.36796, 2.25601, 2.30518, 4.62397
1350-whole, 2.35908, 2.24362, 2.28759, 4.60270
1400-whole, 2.35076, 2.23075, 2.28317, 4.58152
1450-whole, 2.34282, 2.21679, 2.27571, 4.55961
1500-whole, 2.40061, 2.20213, 2.35906, 4.60274
1550-whole, 2.35594, 2.18462, 2.26866, 4.54056
1600-whole, 2.34342, 2.16939, 2.29099, 4.51281
1650-whole, 2.30833, 2.15576, 2.24169, 4.46409
1700-whole, 2.30394, 2.15090, 2.23500, 4.45484
1750-whole, 2.30171, 2.14591, 2.23380, 4.44762
1800-whole, 2.29976, 2.14068, 2.23305, 4.44044
1850-whole, 2.29378, 2.13508, 2.21984, 4.42887
1900-whole, 2.29234, 2.12955, 2.22438, 4.42189
1950-whole, 2.28669, 2.12337, 2.21472, 4.41005
2000-whole, 2.28283, 2.11691, 2.21087, 4.39974
2050-whole, 2.28012, 2.11190, 2.20894, 4.39203
2100-whole, 2.27896, 2.11014, 2.20747, 4.38911
2150-whole, 2.27760, 2.10833, 2.20506, 4.38593
2200-whole, 2.27645, 2.10641, 2.20391, 4.38285
2250-whole, 2.27543, 2.10454, 2.20329, 4.37997
2300-whole, 2.27520, 2.10262, 2.20503, 4.37782
2350-whole, 2.27299, 2.10048, 2.19741, 4.37347
2400-whole, 2.27604, 2.09863, 2.20929, 4.37466
2450-whole, 2.27022, 2.09629, 2.19647, 4.36651
2500-whole, 2.26889, 2.09409, 2.19420, 4.36298
2550-whole, 2.26856, 2.09230, 2.19730, 4.36086
2600-whole, 2.26767, 2.09170, 2.19507, 4.35937
2650-whole, 2.26729, 2.09110, 2.19462, 4.35840
2700-whole, 2.26670, 2.09042, 2.19167, 4.35712
2750-whole, 2.26663, 2.08983, 2.19427, 4.35646
2800-whole, 2.26654, 2.08917, 2.19490, 4.35571
2850-whole, 2.26634, 2.08853, 2.19509, 4.35486
2900-whole, 2.26504, 2.08771, 2.19099, 4.35275
2950-whole, 2.26470, 2.08700, 2.19138, 4.35171
3000-whole, 2.26528, 2.08634, 2.19440, 4.35162
3050_phu, total_loss: 7.92391, loss_dr: 0.14128, , ,
3050-whole, 2.26386, 2.08558, 2.19056, 4.34943
3100_phu, total_loss: 7.84926, loss_dr: 0.18337, , ,
3100-whole, 2.26381, 2.08529, 2.19098, 4.34910
3150_phu, total_loss: 9.08117, loss_dr: 0.20067, , ,
3150-whole, 2.26344, 2.08497, 2.18981, 4.34841
3200_phu, total_loss: 8.66261, loss_dr: 0.13481, , ,
3200-whole, 2.26343, 2.08470, 2.19050, 4.34813
3250_phu, total_loss: 7.02571, loss_dr: 0.18746, , ,
3250-whole, 2.26312, 2.08437, 2.18966, 4.34748
3300_phu, total_loss: 8.35202, loss_dr: 0.17031, , ,
3300-whole, 2.26298, 2.08405, 2.18976, 4.34703
3350_phu, total_loss: 8.91135, loss_dr: 0.17333, , ,
3350-whole, 2.26290, 2.08373, 2.19007, 4.34662
3400_phu, total_loss: 8.24979, loss_dr: 0.17139, , ,
3400-whole, 2.26259, 2.08339, 2.18936, 4.34599
3450_phu, total_loss: 7.40819, loss_dr: 0.19685, , ,
3450-whole, 2.26240, 2.08317, 2.18885, 4.34557
3500_phu, total_loss: 9.42380, loss_dr: 0.21213, , ,
3500-whole, 2.26237, 2.08308, 2.18891, 4.34545
3550_phu, total_loss: 8.74854, loss_dr: 0.18276, , ,
3550-whole, 2.26232, 2.08300, 2.18889, 4.34532
3600_phu, total_loss: 7.69709, loss_dr: 0.17595, , ,
3600-whole, 2.26234, 2.08293, 2.18919, 4.34527
3650_phu, total_loss: 8.67132, loss_dr: 0.18043, , ,
3650-whole, 2.26222, 2.08283, 2.18880, 4.34504
3700_phu, total_loss: 9.07879, loss_dr: 0.15582, , ,
3700-whole, 2.26220, 2.08274, 2.18892, 4.34493
3750_phu, total_loss: 6.99240, loss_dr: 0.18592, , ,
3750-whole, 2.26210, 2.08265, 2.18864, 4.34476
3800_phu, total_loss: 8.20353, loss_dr: 0.16301, , ,
3800-whole, 2.26206, 2.08256, 2.18865, 4.34462
3850_phu, total_loss: 8.68474, loss_dr: 0.16210, , ,
3850-whole, 2.26206, 2.08249, 2.18881, 4.34455
3900_phu, total_loss: 7.72713, loss_dr: 0.14535, , ,
3900-whole, 2.26204, 2.08247, 2.18878, 4.34451
3950_phu, total_loss: 6.68366, loss_dr: 0.16068, , ,
3950-whole, 2.26202, 2.08245, 2.18872, 4.34446
4000_phu, total_loss: 8.92984, loss_dr: 0.18750, , ,
4000-whole, 2.26200, 2.08242, 2.18867, 4.34442
4050_phu, total_loss: 7.38260, loss_dr: 0.11452, , ,
4050-whole, 2.26195, 2.08239, 2.18846, 4.34434
4100_phu, total_loss: 6.86760, loss_dr: 0.13452, , ,
4100-whole, 2.26194, 2.08236, 2.18849, 4.34430
4150_phu, total_loss: 9.46674, loss_dr: 0.22024, , ,
4150-whole, 2.26188, 2.08233, 2.18823, 4.34421
4200_phu, total_loss: 8.89195, loss_dr: 0.14649, , ,
4200-whole, 2.26187, 2.08230, 2.18824, 4.34417
4250_phu, total_loss: 6.86600, loss_dr: 0.17963, , ,
4250-whole, 2.26184, 2.08227, 2.18815, 4.34411
